filepath,label,source,cough_source,noise_source,snr_db
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00650__snr0__cough_ALA_000347_oldv1_rank031_p0.897_src270.90-271.90_clip270.90-271.90__noise_ALA_000347_rank049_p0.771_src209.20-210.20_clip209.20-210.20.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank031_p0.897_src270.90-271.90_clip270.90-271.90.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank049_p0.771_src209.20-210.20_clip209.20-210.20.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00651__snr0__cough_ALA_E_2_2020-09-30_00-09-47_321__rank012__p0.966__231.60-233.90__noise_ALA_E_2_2020-09-30_01-21-52_571__rank010__p0.914__80.80-82.70.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-09-47_321__rank012__p0.966__231.60-233.90.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_01-21-52_571__rank010__p0.914__80.80-82.70.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00652__snr5__cough_ALA_E_2_2020-09-29_23-57-46_617__rank008__p0.990__270.90-272.80__noise_ALA_000347_rank052_p0.770_src342.40-343.40_clip342.40-343.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-29_23-57-46_617__rank008__p0.990__270.90-272.80.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank052_p0.770_src342.40-343.40_clip342.40-343.40.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00653__snr0__cough_ALA_E_2_2020-09-30_00-51-50_372__rank002__p0.995__292.50-294.80__noise_ALA_000347_oldv1_rank018_p0.897_src0.30-1.30_clip0.30-1.30.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-51-50_372__rank002__p0.995__292.50-294.80.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank018_p0.897_src0.30-1.30_clip0.30-1.30.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00654__snr10__cough_ALA_000347_oldv1_rank059_p0.729_src283.10-284.10_clip283.10-284.10__noise_ALA_E_2_2020-09-30_01-33-53_320__rank008__p0.944__90.80-92.20.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank059_p0.729_src283.10-284.10_clip283.10-284.10.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-33-53_320__rank008__p0.944__90.80-92.20.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00655__snr0__cough_ALA_000347_rank006_p0.940_src354.30-355.30_clip354.30-355.30__noise_ALA_E_2_2020-09-30_00-15-47_817__rank005__p0.983__165.10-167.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_rank006_p0.940_src354.30-355.30_clip354.30-355.30.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-15-47_817__rank005__p0.983__165.10-167.40.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00656__snr10__cough_ALA_000347_oldv1_rank066_p0.669_src75.70-76.70_clip75.70-76.70__noise_ALA_E_2_2020-09-30_01-09-51_828__rank010__p0.972__99.60-102.00.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank066_p0.669_src75.70-76.70_clip75.70-76.70.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_01-09-51_828__rank010__p0.972__99.60-102.00.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00657__snr10__cough_ALA_000347_oldv1_rank016_p0.938_src355.00-356.00_clip355.00-356.00__noise_ALA_E_2_2020-09-30_01-09-51_828__rank003__p0.994__111.80-114.70.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank016_p0.938_src355.00-356.00_clip355.00-356.00.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_01-09-51_828__rank003__p0.994__111.80-114.70.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00658__snr5__cough_ALA_000347_oldv1_rank027_p0.820_src44.00-45.00_clip44.00-45.00__noise_ALA_E_2_2020-09-30_00-57-50_867__rank018__p0.843__338.90-340.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank027_p0.820_src44.00-45.00_clip44.00-45.00.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-57-50_867__rank018__p0.843__338.90-340.40.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00659__snr5__cough_ALA_E_2_2020-09-29_23-57-46_617__rank012__p0.986__281.50-283.40__noise_ALA_000347_rank063_p0.752_src339.10-340.10_clip339.10-340.10.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-29_23-57-46_617__rank012__p0.986__281.50-283.40.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank063_p0.752_src339.10-340.10_clip339.10-340.10.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00660__snr0__cough_ALA_000347_oldv1_rank064_p0.670_src8.30-9.30_clip8.30-9.30__noise_ALA_000347_oldv1_rank018_p0.844_src27.50-28.50_clip27.50-28.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank064_p0.670_src8.30-9.30_clip8.30-9.30.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank018_p0.844_src27.50-28.50_clip27.50-28.50.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00661__snr10__cough_ALA_000347_oldv1_rank012_p0.873_src5.10-6.10_clip5.10-6.10__noise_ALA_E_2_2020-09-30_01-27-52_851__rank019__p0.833__326.10-327.80.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank012_p0.873_src5.10-6.10_clip5.10-6.10.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_01-27-52_851__rank019__p0.833__326.10-327.80.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00662__snr5__cough_ALA_000347_v2_rank035_p0.773_src352.90-353.90_clip352.90-353.90__noise_ALA_E_2_2020-09-30_00-21-48_316__rank019__p0.900__348.50-350.00.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_v2_rank035_p0.773_src352.90-353.90_clip352.90-353.90.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\mixed_noise\ALA_E_2_2020-09-30_00-21-48_316__rank019__p0.900__348.50-350.00.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00663__snr10__cough_ALA_E_2_2020-09-30_01-03-51_362__rank010__p0.956__248.80-251.00__noise_ALA_E_2_2020-09-30_01-09-51_828__rank005__p0.991__141.90-145.10.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-03-51_362__rank010__p0.956__248.80-251.00.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-09-51_828__rank005__p0.991__141.90-145.10.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00664__snr5__cough_ALA_000347_oldv1_rank027_p0.804_src240.50-241.50_clip240.50-241.50__noise_ALA_000347_v2_rank018_p0.860_src274.70-275.70_clip274.70-275.70.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank027_p0.804_src240.50-241.50_clip240.50-241.50.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank018_p0.860_src274.70-275.70_clip274.70-275.70.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00665__snr10__cough_ALA_000347_oldv1_rank001_p0.981_src100.20-101.20_clip100.20-101.20__noise_ALA_E_2_2020-09-30_01-27-52_851__rank002__p0.997__56.50-58.80.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank001_p0.981_src100.20-101.20_clip100.20-101.20.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-27-52_851__rank002__p0.997__56.50-58.80.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00666__snr5__cough_ALA_000347_oldv1_rank014_p0.864_src222.70-223.70_clip222.70-223.70__noise_ALA_E_2_2020-09-30_01-27-52_851__rank006__p0.952__250.80-252.80.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank014_p0.864_src222.70-223.70_clip222.70-223.70.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-27-52_851__rank006__p0.952__250.80-252.80.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00667__snr0__cough_ALA_000347_oldv1_rank066_p0.709_src47.20-48.20_clip47.20-48.20__noise_ALA_000347_rank011_p0.915_src26.40-27.40_clip26.40-27.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank066_p0.709_src47.20-48.20_clip47.20-48.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank011_p0.915_src26.40-27.40_clip26.40-27.40.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00668__snr0__cough_ALA_000347_oldv1_rank014_p0.946_src105.80-106.80_clip105.80-106.80__noise_ALA_000347_oldv1_rank001_p0.952_src250.40-251.40_clip250.40-251.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank014_p0.946_src105.80-106.80_clip105.80-106.80.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank001_p0.952_src250.40-251.40_clip250.40-251.40.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00669__snr10__cough_ALA_E_2_2020-09-30_00-51-50_372__rank009__p0.982__307.80-310.00__noise_ALA_E_2_2020-09-30_01-45-54_312__rank020__p0.912__61.70-63.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-51-50_372__rank009__p0.982__307.80-310.00.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-45-54_312__rank020__p0.912__61.70-63.50.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00670__snr0__cough_ALA_000347_rank006_p0.940_src354.30-355.30_clip354.30-355.30__noise_ALA_000347_v2_rank016_p0.871_src212.60-213.60_clip212.60-213.60.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_rank006_p0.940_src354.30-355.30_clip354.30-355.30.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank016_p0.871_src212.60-213.60_clip212.60-213.60.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00671__snr5__cough_ALA_000347_oldv1_rank028_p0.840_src297.60-298.60_clip297.60-298.60__noise_ALA_E_2_2020-09-30_00-15-47_817__rank003__p0.992__233.20-235.30.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank028_p0.840_src297.60-298.60_clip297.60-298.60.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-15-47_817__rank003__p0.992__233.20-235.30.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00672__snr0__cough_ALA_E_2_2020-09-30_00-03-47_130__rank008__p0.994__318.00-320.20__noise_ALA_E_2_2020-09-30_00-15-47_817__rank012__p0.964__111.60-113.80.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-03-47_130__rank008__p0.994__318.00-320.20.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-15-47_817__rank012__p0.964__111.60-113.80.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00673__snr10__cough_ALA_000347_oldv1_rank043_p0.737_src160.20-161.20_clip160.20-161.20__noise_ALA_000347_oldv1_rank062_p0.792_src211.10-212.10_clip211.10-212.10.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank043_p0.737_src160.20-161.20_clip160.20-161.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank062_p0.792_src211.10-212.10_clip211.10-212.10.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00674__snr5__cough_ALA_000347_rank006_p0.940_src354.30-355.30_clip354.30-355.30__noise_ALA_E_2_2020-09-30_00-51-50_372__rank004__p0.993__98.70-101.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_rank006_p0.940_src354.30-355.30_clip354.30-355.30.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-51-50_372__rank004__p0.993__98.70-101.50.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00675__snr0__cough_ALA_000347_rank046_p0.774_src318.20-319.20_clip318.20-319.20__noise_ALA_E_2_2020-09-30_01-33-53_320__rank008__p0.944__90.80-92.20.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_rank046_p0.774_src318.20-319.20_clip318.20-319.20.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-33-53_320__rank008__p0.944__90.80-92.20.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00676__snr0__cough_ALA_000347_oldv1_rank015_p0.791_src255.70-256.70_clip255.70-256.70__noise_ALA_E_2_2020-09-30_01-27-52_851__rank017__p0.842__329.60-331.80.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank015_p0.791_src255.70-256.70_clip255.70-256.70.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-27-52_851__rank017__p0.842__329.60-331.80.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00677__snr0__cough_ALA_000347_v2_rank011_p0.884_src280.80-281.80_clip280.80-281.80__noise_ALA_E_2_2020-09-30_00-45-49_855__rank017__p0.877__80.50-82.30.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_v2_rank011_p0.884_src280.80-281.80_clip280.80-281.80.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-45-49_855__rank017__p0.877__80.50-82.30.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00678__snr0__cough_ALA_000347_v2_rank004_p0.940_src354.30-355.30_clip354.30-355.30__noise_ALA_000347_oldv1_rank001_p0.935_src118.20-119.20_clip118.20-119.20.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_v2_rank004_p0.940_src354.30-355.30_clip354.30-355.30.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank001_p0.935_src118.20-119.20_clip118.20-119.20.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00679__snr0__cough_ALA_000347_oldv1_rank053_p0.800_src112.20-113.20_clip112.20-113.20__noise_ALA_000347_rank001_p0.955_src105.20-106.20_clip105.20-106.20.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank053_p0.800_src112.20-113.20_clip112.20-113.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank001_p0.955_src105.20-106.20_clip105.20-106.20.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00680__snr5__cough_ALA_000347_v2_rank004_p0.940_src354.30-355.30_clip354.30-355.30__noise_ALA_000347_oldv1_rank001_p0.947_src210.80-211.80_clip210.80-211.80.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_v2_rank004_p0.940_src354.30-355.30_clip354.30-355.30.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank001_p0.947_src210.80-211.80_clip210.80-211.80.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00681__snr5__cough_ALA_E_2_2020-09-30_01-03-51_362__rank004__p0.992__245.20-248.60__noise_ALA_000347_oldv1_rank036_p0.752_src97.70-98.70_clip97.70-98.70.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-03-51_362__rank004__p0.992__245.20-248.60.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank036_p0.752_src97.70-98.70_clip97.70-98.70.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00682__snr0__cough_ALA_E_2_2020-09-30_01-15-52_167__rank005__p0.968__317.50-320.80__noise_ALA_E_2_2020-09-30_00-45-49_855__rank019__p0.861__43.50-45.00.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-15-52_167__rank005__p0.968__317.50-320.80.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-45-49_855__rank019__p0.861__43.50-45.00.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00683__snr5__cough_ALA_E_2_2020-09-29_23-57-46_617__rank008__p0.990__270.90-272.80__noise_ALA_000347_oldv1_rank032_p0.836_src139.00-140.00_clip139.00-140.00.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-29_23-57-46_617__rank008__p0.990__270.90-272.80.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank032_p0.836_src139.00-140.00_clip139.00-140.00.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00684__snr5__cough_ALA_E_2_2020-09-30_01-15-52_167__rank008__p0.964__313.30-316.20__noise_ALA_000347_rank042_p0.780_src246.10-247.10_clip246.10-247.10.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-15-52_167__rank008__p0.964__313.30-316.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank042_p0.780_src246.10-247.10_clip246.10-247.10.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00685__snr0__cough_ALA_E_2_2020-09-30_00-15-47_817__rank001__p0.999__231.10-234.10__noise_ALA_E_2_2020-09-30_01-45-54_312__rank019__p0.917__141.30-142.90.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-15-47_817__rank001__p0.999__231.10-234.10.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-45-54_312__rank019__p0.917__141.30-142.90.wav,0.0
